entry,bandgap_energy_ev,dataset,formation_energy_ev_natom,id,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,spacegroup
221,1.52,train,0.3226,222,90.0156,90.0046,120.0017,6.1411,6.1403,14.441,40,0.375,0.1875,0.4375,227
222,1.6976,train,0.2402,223,90.0012,90.0002,90.0005,10.549,9.0167,9.6414,80,0.3125,0.2812,0.4062,33
223,3.7532,train,0.1892,224,90.002,90.0031,89.9993,9.1479,9.1472,9.1475,80,0.875,0,0.125,206
224,1.4131,train,0.234,225,89.9999,89.9999,90.0004,10.6074,9.0666,9.6891,80,0.1875,0.4062,0.4062,33
225,1.5381,train,0.1367,226,90.0042,90.0036,89.9946,9.6807,9.6808,9.6804,80,0,0.6875,0.3125,206
226,4.0806,train,0.1225,227,89.9883,90.0127,120.0015,4.9172,4.917,13.3449,30,0.75,0.1667,0.0833,167
227,1.8941,train,0.2054,228,90.003,90.0031,89.9967,9.5498,9.5496,9.5495,80,0.3125,0.375,0.3125,206
228,1.6909,train,0.1062,229,89.9972,90.0008,90.001,5.2262,8.9578,9.5751,40,0,0.8125,0.1875,33
229,1.8403,train,0.1479,230,89.9997,104.5965,90.0001,24.3927,6.202,6.0758,80,0.4375,0.2812,0.2812,12
230,1.4549,train,0.3452,231,89.9922,90.0069,119.9958,5.9856,5.9853,14.6474,40,0.375,0.375,0.25,227
231,0.8536,train,0.2558,232,90.0181,90.0012,120.0035,5.9399,5.9389,14.0647,40,0.375,0.5,0.125,227
232,3.1215,train,0.1098,233,90.0047,90.0046,89.9954,9.2204,9.22,9.2199,80,0.4375,0.5625,0,206
233,2.9986,train,0.1778,234,90.0044,90.0019,90.001,10.0671,8.6325,9.2623,80,0.75,0.0938,0.1562,33
234,0.8037,train,0.2922,235,90.0136,89.9984,119.9883,6.8071,6.8066,24.802,80,0.1875,0.1562,0.6562,194
235,2.0619,train,0.2281,236,89.994,90.0058,120.0013,5.2158,5.2154,13.9784,30,0.4167,0.0833,0.5,167
236,1.9447,train,0.2364,237,90.0021,90.0025,89.998,9.5528,9.5525,9.5527,80,0.4375,0.1875,0.375,206
237,2.7164,train,0.1849,238,90.0034,90.0017,90.001,10.1602,8.7086,9.3366,80,0.625,0.1875,0.1875,33
238,3.4438,train,0.2903,239,90.0064,90.0065,120.0048,6.1382,6.1377,23.4744,80,0.9375,0,0.0625,194
239,2.1159,train,0.2205,240,90.0027,90.003,89.9974,9.4697,9.4694,9.4695,80,0.4375,0.2812,0.2812,206
240,1.1437,train,0.1818,241,91.0486,91.22,30.3585,10.4134,6.0342,14.8738,40,0,0.75,0.25,227
241,0.9439,train,0.0758,242,89.9974,89.9993,120.0013,5.5783,5.5777,14.7469,30,0,0,1,167
242,2.783,train,0.1511,243,89.9993,104.6228,90.0002,12.0381,3.0478,5.9801,20,0.75,0,0.25,12
243,3.0501,train,0.0723,244,89.9966,90.0048,120.0003,4.9979,4.9974,13.5009,30,0.25,0.75,0,167
244,0.7994,train,0.3427,245,90,105.6922,90.0001,12.2319,3.2589,6.5962,20,0.25,0,0.75,12
245,1.7474,train,0.1571,246,89.9998,104.7285,90.0001,24.4736,6.2637,6.1591,80,0.3438,0.3125,0.3438,12
246,1.9414,train,0.2971,247,90.0037,90.0005,90.0006,5.2334,8.9433,9.5725,40,0.5625,0,0.4375,33
247,3.2502,train,0.0647,248,89.9952,90.0061,120.0005,4.9772,4.9768,13.4593,30,0.3333,0.6667,0,167
248,1.9292,train,0.2394,249,90.0023,90.0006,90.0006,10.4559,8.9407,9.5672,80,0.4375,0.1875,0.375,33
249,1.3633,train,0.1396,250,89.9949,90.0027,119.9988,5.8664,5.8661,14.3698,40,0.25,0.75,0,227
250,3.6662,train,0.068,251,90.0032,90.0023,90.0016,4.9615,8.5264,9.1536,40,0.6875,0.3125,0,33
251,0.2934,train,0.294,252,90.0183,90.0052,120.0035,6.1458,6.1446,14.4547,40,0.0625,0.625,0.3125,227
252,1.8181,train,0.223,253,90.0022,90.0002,90.0005,10.5398,9.0056,9.6321,80,0.4062,0.1562,0.4375,33
253,3.3501,train,0.057,254,89.9994,103.8806,90.0002,12.1361,2.9957,5.7492,20,0.625,0.375,0,12
254,1.4181,train,0.2812,255,90.0111,90.0044,119.994,6.4898,6.4896,24.2252,80,0.3125,0.4062,0.2812,194
255,1.5896,train,0.1383,256,89.9999,105.0268,90.0001,24.5056,6.3514,6.3003,80,0.2812,0.25,0.4688,12
256,1.0845,train,0.103,257,90.002,90.0018,89.9973,10.0132,10.0133,10.0133,80,0,0.3125,0.6875,206
257,1.6502,train,0.2645,258,90.0009,90.0016,89.9993,9.7191,9.7187,9.7191,80,0.4375,0,0.5625,206
258,3.2978,train,0.1057,259,90.0044,90.0045,89.9959,9.1942,9.1938,9.1937,80,0.5,0.5,0,206
259,2.6021,train,0.0413,260,89.9997,103.7911,90.0002,12.2659,3.0312,5.8004,20,0.375,0.625,0,12
260,2.0494,train,0.0826,261,89.9998,104.4695,90.0001,24.5308,6.2201,6.0692,80,0.3125,0.4375,0.25,12
261,1.4733,train,0.2119,262,89.9956,90.0029,120.0014,5.3867,5.3862,14.3418,30,0.25,0,0.75,167
262,2.9164,train,0.1016,263,90.005,90.0048,89.9948,9.2597,9.2594,9.2591,80,0.3438,0.6562,0,206
263,2.2569,train,0.2641,264,94.6578,94.1535,30.2308,10.1665,5.8587,14.4298,40,0.625,0.125,0.25,227
264,3.4166,train,0.1147,265,90.0038,90.0022,90.0013,9.9778,8.5663,9.1947,80,0.7188,0.2188,0.0625,33
265,2.0738,train,0.3349,266,90.7304,90.8457,30.2783,10.0053,5.7928,14.2566,40,0.8125,0,0.1875,227
266,1.6095,train,0.2039,267,89.9997,104.6682,90.0001,24.4169,6.2284,6.1143,80,0.4062,0.2812,0.3125,12
267,3.3472,train,0.1086,268,90.0044,90.0045,89.9959,9.1942,9.1938,9.1937,80,0.5,0.5,0,206
268,2.044,train,0.1783,269,89.9997,104.6073,90.0001,24.3602,6.1931,6.0694,80,0.4688,0.25,0.2812,12
269,2.9343,train,0.0402,270,89.9995,103.8357,90.0002,12.201,3.0134,5.7748,20,0.5,0.5,0,12
270,1.8683,train,0.0107,271,90.0001,103.8403,90.0001,24.9052,6.204,5.9412,80,0,0.9375,0.0625,12
271,1.882,train,0.2316,272,90.0022,90.0026,89.9978,9.5659,9.5656,9.5657,80,0.4062,0.2188,0.375,206
272,1.861,train,0.1483,273,89.9998,104.7285,90.0001,24.4736,6.2637,6.1591,80,0.3438,0.3125,0.3438,12
273,1.9715,train,0.3874,274,90.0907,88.8021,120.0535,5.8832,5.8822,14.3385,40,0.8125,0,0.1875,227
274,1.4426,train,0.2254,275,90.0016,90.002,89.9982,9.7438,9.7435,9.7437,80,0.3125,0.1562,0.5312,206
275,1.1492,train,0.202,276,90.0001,105.0628,90.0001,24.6273,6.4045,6.3578,80,0.1562,0.3438,0.5,12
276,2.1204,train,0.0215,277,90,103.8047,90.0001,24.751,6.1421,5.8772,80,0.1562,0.8125,0.0312,12
277,1.0487,train,0.2115,278,90.0001,89.9982,90.0002,10.9139,9.3013,9.9251,80,0.125,0.2188,0.6562,33
278,3.0532,train,0.2041,279,90.0183,89.998,120.0028,6.1745,6.1743,23.6052,80,0.6562,0.3438,0,194
279,2.2756,train,0.2113,280,89.5385,89.471,30.2565,10.0995,5.8459,14.1685,40,0.5,0.375,0.125,227
280,3.0935,train,0.2506,281,90.0177,89.9981,120.0032,6.165,6.1648,23.5817,80,0.6875,0.3125,0,194
281,3.3074,train,0.0713,282,90.002,90.0023,90.0017,9.9815,8.5762,9.2014,80,0.5625,0.4375,0,33
282,2.3551,train,0.2248,283,90.0028,90.0031,89.9973,9.4289,9.4286,9.4286,80,0.4688,0.2812,0.25,206
283,3.5551,train,0.0622,284,89.9938,90.0075,120.0007,4.9566,4.9562,13.4178,30,0.4167,0.5833,0,167
284,1.5436,train,0.2293,285,90.0009,90.0015,89.9993,9.7599,9.7596,9.7599,80,0.4062,0,0.5938,206
285,0.5288,train,0.36,286,90.0058,90.0003,119.9983,6.1189,6.1177,14.6339,40,0.125,0.5625,0.3125,227
286,2.559,train,0.1935,287,89.9954,90.0055,120.0007,5.0636,5.0632,13.6462,30,0.3333,0.5,0.1667,167
287,1.4436,train,0.3777,288,90.0623,88.116,120.0356,6.0277,6.0259,14.737,40,0.5,0.1875,0.3125,227
288,1.319,train,0.1594,289,91.459,91.6959,30.6914,10.0585,5.8483,14.488,40,0,0.875,0.125,227
289,2.9631,train,0.2186,290,90.0189,89.998,120.0021,6.1935,6.1934,23.6522,80,0.5938,0.4062,0,194
290,0.8297,train,0.3288,291,90.0041,90.0011,119.9904,6.6429,6.6426,24.5273,80,0.125,0.4688,0.4062,194
291,1.278,train,0.1277,292,90.0031,90.0027,89.996,9.847,9.847,9.8468,80,0,0.5,0.5,206
292,0.7126,train,0.3746,293,90.0017,89.9988,119.989,6.7097,6.7093,24.6548,80,0.0625,0.4688,0.4688,194
293,4.6795,train,0.0443,294,90.0058,90.0024,90.0013,9.7916,8.4142,9.0463,80,0.9688,0.0312,0,33
294,2.426,train,0.1973,295,90.0031,90.0034,89.9969,9.4143,9.414,9.414,80,0.4375,0.3438,0.2188,206
295,0.0001,train,0.2932,296,90.0149,90.0105,120.0007,6.4848,6.4838,15.0894,40,0,0.1875,0.8125,227
296,1.3917,train,0.1349,297,90.0036,90.0031,89.9953,9.7639,9.7639,9.7636,80,0,0.5938,0.4062,206
297,1.3776,train,0.3269,298,87.8481,87.5185,30.2551,10.2193,5.915,14.4051,40,0.625,0.0625,0.3125,227
298,1.4616,train,0.289,299,93.9566,93.491,30.1832,10.0543,5.79,14.2537,40,0.625,0.25,0.125,227
299,0.9203,train,0.0398,300,90.0006,90.0006,89.9992,10.2218,10.2218,10.2221,80,0.0312,0.0312,0.9375,206
300,1.7944,train,0.3942,301,89.4503,89.3687,30.234,9.9901,5.7813,14.0288,40,0.75,0.125,0.125,227
301,3.4323,train,0.1003,302,90.0043,90.0045,89.9961,9.1811,9.1807,9.1806,80,0.5312,0.4688,0,206
302,1.4941,train,0.021,303,90.0002,104.529,90.0001,24.8392,6.344,6.1971,80,0,0.6875,0.3125,12
303,0.6045,train,0.2783,304,84.4314,83.5345,30.9886,10.8693,6.2713,14.9701,40,0,0.3125,0.6875,227
304,3.2455,train,0.072,305,91.7885,91.7567,30.1664,9.8046,5.6614,13.84,40,0.875,0.125,0,227
305,1.0036,train,0.1115,306,89.9982,89.9993,120.0011,11.0269,5.5129,14.6067,60,0,0.125,0.875,167
306,0.6817,train,0.316,307,90.0171,90.0006,119.9885,6.8101,6.8096,24.7952,80,0.25,0.0625,0.6875,194
307,1.9411,train,0.5069,308,90.004,90.0043,89.9965,9.1549,9.1544,9.1544,80,0.5938,0.4062,0,206
308,1.3375,train,0.2042,309,89.9993,89.9998,90.0004,10.6366,9.0915,9.713,80,0.125,0.4688,0.4062,33
309,2.5656,train,0.2006,310,90.0028,90.0033,89.9973,9.3881,9.3877,9.3878,80,0.5,0.2812,0.2188,206
310,0.8872,train,0.0426,311,90.0006,90.0006,89.9992,10.2218,10.2218,10.2221,80,0.0312,0.0312,0.9375,206
311,1.6532,train,0.0549,312,90.0001,104.4048,90.0001,24.7257,6.2734,6.1075,80,0.125,0.625,0.25,12
312,2.711,train,0.2264,313,90.0044,90.0017,90.0009,10.1511,8.6974,9.3273,80,0.7188,0.0625,0.2188,33
313,3.4993,train,0.1045,314,90.0042,90.0044,89.9963,9.168,9.1675,9.1675,80,0.5625,0.4375,0,206
314,2.2913,train,0.1279,315,94.9926,94.0871,30.0987,10.1155,5.7979,14.3795,40,0.3125,0.6875,0,227
315,1.56,train,0.3291,316,90.0209,89.9949,119.998,6.0328,6.0326,14.6936,40,0.4375,0.25,0.3125,227
316,3.2901,train,0.0486,317,89.9994,103.8806,90.0002,12.1361,2.9957,5.7492,20,0.625,0.375,0,12
317,0.9724,train,0.071,318,90.0008,90.0008,89.9989,10.1533,10.1533,10.1535,80,0.0625,0.0625,0.875,206
318,1.3418,train,0.1373,319,89.9979,89.9997,90.0004,5.3302,9.1151,9.7342,40,0,0.625,0.375,33
319,1.1888,train,0.2506,320,90.0017,89.9979,90.0004,5.4797,9.3301,9.9569,40,0.25,0,0.75,33
320,1.8922,train,0.2395,321,90.0147,90.0037,119.9974,6.3577,6.3575,23.9705,80,0.4375,0.4062,0.1562,194
321,2.3399,train,0.1596,322,98.1746,99.5844,31.285,9.6139,5.6248,14.3094,40,0.6875,0.3125,0,227
322,3.0674,train,0.1448,323,90.0034,90.0019,90.0012,10.0763,8.6437,9.2716,80,0.6562,0.2188,0.125,33
323,3.0468,train,0.0868,324,90.005,90.0048,89.9948,9.2597,9.2594,9.2591,80,0.3438,0.6562,0,206
324,2.2578,train,0.1337,325,89.9998,104.1265,90.0001,24.5638,6.1501,5.9411,80,0.3125,0.5625,0.125,12
325,3.7828,train,0.1078,326,90.0058,90.0023,90.0011,9.8755,8.4791,9.1113,80,0.9375,0,0.0625,33
326,2.594,train,0.0883,327,97.5628,98.8855,31.5195,9.7756,5.7338,14.4719,40,0.5,0.375,0.125,227
327,1.714,train,0.1214,328,89.9999,104.4479,90.0001,24.5958,6.2379,6.082,80,0.25,0.5,0.25,12
328,1.8546,train,0.2021,329,90.0025,90.0026,89.9972,9.646,9.6458,9.6458,80,0.2812,0.3125,0.4062,206
329,1.5436,train,0.1505,330,90,104.6036,90.0001,24.6118,6.2817,6.1525,80,0.2188,0.4688,0.3125,12
330,2.5705,train,0.0602,331,89.9989,90.002,90.0019,10.1276,8.7008,9.3206,80,0.25,0.75,0,33
331,1.1655,train,0.1129,332,90.0025,90.0022,89.9966,9.9301,9.9301,9.9301,80,0,0.4062,0.5938,206
332,1.378,train,0.2406,333,90.0131,90.002,119.9974,6.3282,6.3281,23.944,80,0.3125,0.625,0.0625,194
333,0.8991,train,0.2408,334,90.0006,89.9971,90.0003,11.0873,9.4324,10.0577,80,0.125,0.0625,0.8125,33
334,0.6863,train,0.1952,335,90.0032,90.0023,119.9976,6.0176,6.0165,14.4268,40,0.0625,0.8125,0.125,227
335,2.6535,train,0.2026,336,90.0178,89.9991,120.0001,6.2421,6.2421,23.7696,80,0.4375,0.5625,0,194
336,1.2391,train,0.4023,337,90.0137,90.0068,119.9942,6.5063,6.506,24.2351,80,0.4062,0.25,0.3438,194
337,1.0686,train,0.2949,338,90.0137,90.0066,119.993,6.5624,6.562,24.339,80,0.375,0.2188,0.4062,194
338,1.8368,train,0.2449,339,90.014,90.0071,119.9949,6.4734,6.4731,24.1714,80,0.4375,0.25,0.3125,194
339,1.5972,train,0.3573,340,90.0056,89.9943,119.9996,5.8564,5.8561,14.0558,40,0.8125,0,0.1875,227
340,1.2352,train,0.1317,341,90.0031,90.0027,89.996,9.847,9.847,9.8468,80,0,0.5,0.5,206
341,3.5058,train,0.061,342,89.9938,90.0075,120.0007,4.9566,4.9562,13.4178,30,0.4167,0.5833,0,167
342,3.5488,train,0.0229,343,89.9992,103.9258,90.0002,12.0711,2.9779,5.7236,20,0.75,0.25,0,12
343,1.1836,train,0.1985,344,90.0007,90.0011,89.9993,9.9231,9.9229,9.9232,80,0.2812,0,0.7188,206
344,2.223,train,0.2313,345,90.0025,90.0011,90.0008,10.3226,8.8371,9.4638,80,0.5,0.2188,0.2812,33
345,2.0916,train,0.1464,346,89.9997,104.4178,90.0001,24.4417,6.1759,6.0181,80,0.4062,0.375,0.2188,12
346,1.507,train,0.195,347,89.9998,104.6574,90.0001,24.4494,6.2373,6.1206,80,0.375,0.3125,0.3125,12
347,1.8698,train,0.1845,348,89.9998,104.2998,90.0001,24.5473,6.1851,6.0052,80,0.3125,0.5,0.1875,12
348,1.5309,train,0.2201,349,90.0011,90.0016,89.9989,9.7861,9.7858,9.7861,80,0.3438,0.0625,0.5938,206
349,1.5656,train,0.1676,350,90,104.8579,90.0001,24.5546,6.3253,6.2424,80,0.25,0.3438,0.4062,12
350,3.2643,train,0.1072,351,90.0045,90.0046,89.9956,9.2073,9.2069,9.2068,80,0.4688,0.5312,0,206
351,1.1882,train,0.1805,352,90.0012,90.0015,89.9987,9.8808,9.8806,9.8808,80,0.25,0.0938,0.6562,206
352,1.4741,train,0.3264,353,89.9995,104.9066,90.0002,24.1731,6.2012,6.134,80,0.625,0,0.375,12
353,3.3219,train,0.1093,354,90.0044,90.0045,89.9959,9.1942,9.1938,9.1937,80,0.5,0.5,0,206
354,2.1794,train,0.3507,355,89.9916,90.0086,120.0016,5.1313,5.131,13.8018,30,0.5833,0,0.4167,167
355,1.3925,train,0.0471,356,89.996,90.0006,119.9893,6.6614,6.6612,24.5813,80,0,0.625,0.375,194
356,3.0669,train,0.1946,357,90.0051,90.0019,90.0009,5.0363,8.6338,9.265,40,0.8125,0,0.1875,33
357,1.2398,train,0.4021,358,90.0076,90.0035,119.993,6.52,6.5198,24.2958,80,0.2188,0.5,0.2812,194
358,3.4511,train,0.1066,359,90.0042,90.0044,89.9963,9.168,9.1675,9.1675,80,0.5625,0.4375,0,206
359,0.8871,train,0.2698,360,91.0488,91.2192,30.3538,10.4233,6.0396,14.8827,40,0.125,0.5625,0.3125,227
360,0.8714,train,0.1727,361,90.0181,90.0012,120.0035,5.9399,5.9389,14.0647,40,0.375,0.5,0.125,227
361,1.1659,train,0.3697,362,90.0324,88.1752,120.0119,6.1219,6.1194,15.0176,40,0.125,0.5625,0.3125,227
362,2.7888,train,0.127,363,93.5941,93.0715,30.1257,9.9771,5.7367,14.1381,40,0.5625,0.4375,0,227
363,2.4474,train,0.0509,364,89.9983,90.002,90.002,5.0784,8.7257,9.3445,40,0.1875,0.8125,0,33
364,0.8837,train,0.1457,365,90.0003,105.754,90,24.7073,6.6238,6.7113,80,0,0.1875,0.8125,12
365,2.808,train,0.1778,366,90.0036,90.0038,89.9965,9.3181,9.3177,9.3177,80,0.4688,0.4062,0.125,206
366,1.4292,train,0.1828,367,90,104.8579,90.0001,24.5546,6.3253,6.2424,80,0.25,0.3438,0.4062,12
367,1.4034,train,0.1115,368,89.9981,89.9993,90.0002,5.3649,9.1675,9.7872,40,0,0.5625,0.4375,33
368,0.9869,train,0.3236,369,90,105.6922,90.0001,12.2319,3.2589,6.5962,20,0.25,0,0.75,12
369,3.3925,train,0.0714,370,89.9938,90.0075,120.0007,4.9566,4.9562,13.4178,30,0.4167,0.5833,0,167
370,2.2311,train,0.2289,371,90.0021,90.0026,89.998,9.512,9.5117,9.5118,80,0.4688,0.1875,0.3438,206
371,1.1412,train,0.1954,372,90.0009,89.9982,90.0003,10.9194,9.3026,9.9277,80,0.1875,0.125,0.6875,33
372,2.0815,train,0.051,373,89.9963,90.0018,90.0021,5.1223,8.8005,9.4161,40,0,1,0,33
373,2.5749,train,0.0468,374,89.9989,90.002,90.0019,5.0638,8.7008,9.3206,40,0.25,0.75,0,33
374,2.6605,train,0.1919,375,90.0031,90.0034,89.9971,9.3604,9.36,9.3601,80,0.5,0.3125,0.1875,206
375,1.7832,train,0.2323,376,90.0015,90.0002,90.0005,10.5343,9.0043,9.6295,80,0.3438,0.25,0.4062,33
376,3.104,train,0.1094,377,90.0048,90.0047,89.9952,9.2335,9.2331,9.2329,80,0.4062,0.5938,0,206
377,1.9685,train,0.3624,378,90.0102,90.0123,120.001,6.2672,6.2668,23.7289,80,0.8125,0,0.1875,194
378,1.4469,train,0.0734,379,89.9955,90.0015,119.9897,6.6384,6.6382,24.541,80,0,0.6562,0.3438,194
379,4.3583,train,0.0895,380,90.0032,90.004,89.9981,9.0633,9.0626,9.0628,80,0.8125,0.1875,0,206
380,2.8477,train,0.0393,381,90.0002,90.0021,90.0019,5.0346,8.651,9.2729,40,0.375,0.625,0,33
381,1.7267,train,0.2733,382,90.0144,90.0044,119.9969,6.3808,6.3806,24.0106,80,0.4375,0.375,0.1875,194
382,3.768,train,0.2286,383,90.0072,90.0037,120.0055,6.1149,6.1145,23.4343,80,0.9375,0.0312,0.0312,194
383,1.8251,train,0.2187,384,89.9997,105.0013,90.0001,24.3514,6.2895,6.2364,80,0.4375,0.125,0.4375,12
384,1.1931,train,0.1404,385,90.0029,90.0025,89.9962,9.8747,9.8747,9.8746,80,0,0.4688,0.5312,206
385,1.2087,train,0.1203,386,90.0027,90.0023,89.9964,9.9024,9.9024,9.9023,80,0,0.4375,0.5625,206
386,1.3208,train,0.2266,387,89.9999,89.9993,90.0003,10.726,9.1577,9.7806,80,0.1562,0.3438,0.5,33
387,3.1183,train,0.1139,388,89.994,90.0072,120.0008,4.9998,4.9994,13.5112,30,0.4167,0.5,0.0833,167
388,2.8336,train,0.144,389,90.0038,90.0016,90.0009,10.1803,8.7224,9.3511,80,0.6562,0.125,0.2188,33
389,1.1355,train,0.4314,390,90.925,91.0723,30.3158,10.2738,5.9507,14.6483,40,0.625,0,0.375,227
390,4.3868,train,0.0459,391,89.9879,90.0131,120.0014,4.8741,4.8738,13.2515,30,0.75,0.25,0,167
391,0.7284,train,0.3264,392,91.0079,91.1711,30.3428,10.3702,6.0082,14.8015,40,0.25,0.4375,0.3125,227
392,4.4229,train,0.0467,393,90.0052,90.0024,90.0014,9.8208,8.4391,9.0702,80,0.9062,0.0938,0,33
393,2.1107,train,0.234,394,90.0037,90.0005,90.0006,10.4667,8.9433,9.5725,80,0.5625,0,0.4375,33
394,0.9055,train,0.2804,395,90.0001,105.7537,90,24.4881,6.5441,6.6348,80,0.2188,0,0.7812,12
395,1.2875,train,0.3564,396,97.7126,99.0531,31.4158,9.7058,5.6865,14.4016,40,0.5625,0.375,0.0625,227
396,2.4751,train,0.1985,397,90.003,90.0033,89.9971,9.4012,9.4008,9.4009,80,0.4688,0.3125,0.2188,206
397,2.7447,train,0.2453,398,90.0187,89.9985,120.0009,6.2225,6.2224,23.7226,80,0.5,0.5,0,194
398,0.8564,train,0.4294,399,90.0068,89.9959,119.9994,6.002,6.0012,14.3698,40,0.5625,0.125,0.3125,227
399,2.4419,train,0.3493,400,89.9916,90.0086,120.0016,5.1313,5.131,13.8018,30,0.5833,0,0.4167,167
400,1.3205,train,0.186,401,95.7605,96.7736,31.6558,9.9116,5.8222,14.6069,40,0.125,0.75,0.125,227
401,4.5287,train,0.0871,402,89.9853,90.0155,120.0019,4.876,4.8758,13.2618,30,0.9167,0,0.0833,167
402,3.4215,train,0.0936,403,90.0044,90.0045,89.9959,9.1942,9.1938,9.1937,80,0.5,0.5,0,206
403,2.7602,train,0.3503,404,90.0118,90.0139,119.9992,6.332,6.3316,23.8562,80,0.75,0,0.25,194
404,1.9105,train,0.2741,405,90.6631,90.7674,30.2654,9.9158,5.7402,14.1261,40,0.875,0,0.125,227
405,1.1624,train,0.2403,406,90,89.9991,90.0002,10.7607,9.1839,9.8071,80,0.1562,0.3125,0.5312,33
406,4.5533,train,0.0319,407,89.9879,90.0131,120.0014,4.8741,4.8738,13.2515,30,0.75,0.25,0,167
407,2.9739,train,0.1797,408,90.004,90.0017,90.001,10.131,8.6837,9.3127,80,0.6875,0.125,0.1875,33
408,1.254,train,0.1837,409,90.0001,104.735,90.0001,24.6928,6.3434,6.2358,80,0.125,0.5,0.375,12
409,1.3279,train,0.2602,410,90.0017,89.9986,90.0004,10.8409,9.239,9.8654,80,0.2812,0.0625,0.6562,33
410,1.3189,train,0.2482,411,90.0009,89.9995,90.0004,10.6822,9.1203,9.7448,80,0.25,0.25,0.5,33
411,2.2885,train,0.0323,412,89.9999,103.8157,90.0001,24.7185,6.1332,5.8708,80,0.1875,0.7812,0.0312,12
412,1.5821,train,0.2534,413,90.0025,89.9991,90.0005,5.3812,9.1754,9.8031,40,0.375,0,0.625,33
413,1.6731,train,0.275,414,90.0023,90,90.0005,10.5745,9.0318,9.6587,80,0.4062,0.125,0.4688,33
414,2.4021,train,0.1422,415,90.012,90.0021,119.9976,6.3023,6.3023,23.9107,80,0.25,0.75,0,194
415,1.4369,train,0.2475,416,90.0019,89.9989,90.0004,10.7916,9.2003,9.827,80,0.3125,0.0625,0.625,33
416,2.1433,train,0.0825,417,89.9998,104.4912,90.0001,24.4659,6.2023,6.0565,80,0.375,0.375,0.25,12
417,1.8706,train,0.091,418,90,104.5208,90.0001,24.62,6.2643,6.1204,80,0.2188,0.5,0.2812,12
418,0.8826,train,0.2199,419,90.0002,89.9965,90.0002,5.5929,9.5098,10.1346,40,0.0625,0.0625,0.875,33
419,1.0907,train,0.1936,420,90.0012,90.0015,89.9987,9.8808,9.8806,9.8808,80,0.25,0.0938,0.6562,206
420,1.6601,train,0.2026,421,89.9998,104.8096,90.0001,24.4654,6.2812,6.1912,80,0.3438,0.2812,0.375,12
421,3.3218,train,0.2511,422,90.0162,89.9984,120.004,6.1464,6.1461,23.5348,80,0.75,0.25,0,194
422,2.2205,train,0.118,423,89.9998,104.4069,90.0001,24.4741,6.1848,6.0244,80,0.375,0.4062,0.2188,12
423,0.5201,train,0.5239,424,90.0255,89.9903,119.9999,5.9985,5.9983,14.6188,40,0.5625,0.125,0.3125,227
424,1.9916,train,0.1662,425,89.9997,104.5965,90.0001,24.3927,6.202,6.0758,80,0.4375,0.2812,0.2812,12
425,1.3821,train,0.1287,426,90.0034,90.003,89.9955,9.7916,9.7916,9.7914,80,0,0.5625,0.4375,206
426,0.6581,train,0.3569,427,89.9897,90.0088,119.9957,6.0728,6.0725,14.8624,40,0.1875,0.5,0.3125,227
427,1.4875,train,0.1912,428,89.9999,105.0268,90.0001,24.5056,6.3514,6.3003,80,0.2812,0.25,0.4688,12
428,0.9567,train,0.0617,429,90.0009,90.0008,89.9987,10.1664,10.1664,10.1666,80,0.0312,0.0938,0.875,206
429,3.713,train,0.0607,430,89.9923,90.0089,120.0009,4.936,4.9356,13.3762,30,0.5,0.5,0,167
430,4.2315,train,0.0693,431,90.0054,90.0023,90.0013,9.8554,8.4654,9.0967,80,0.9062,0.0625,0.0312,33
431,2.5807,train,0.1835,432,90.0027,90.0017,90.0011,10.1548,8.7073,9.3339,80,0.5625,0.2812,0.1562,33
432,1.5225,train,0.3884,433,90.0074,89.9961,119.9995,6.0581,6.0571,14.4891,40,0.5,0.125,0.375,227
433,1.1345,train,0.104,434,90.0022,90.0019,89.997,9.9855,9.9855,9.9855,80,0,0.3438,0.6562,206
434,1.6363,train,0.2166,435,89.9948,90.0043,120.0014,10.6456,5.3224,14.2068,60,0.3333,0,0.6667,167
435,1.3118,train,0.3234,436,90.0152,90.0089,119.9932,6.5659,6.5655,24.3322,80,0.4375,0.125,0.4375,194
436,0.7954,train,0.2229,437,90.0003,89.9962,90.0003,11.2205,9.536,10.1611,80,0.0625,0.0312,0.9062,33
437,3.0429,train,0.1042,438,90.0049,90.0047,89.995,9.2466,9.2463,9.246,80,0.375,0.625,0,206
438,1.8225,train,0.2213,439,90.0026,90.0027,89.9971,9.6052,9.605,9.605,80,0.3125,0.3125,0.375,206
439,1.0288,train,0.2994,440,91.2371,91.4361,30.6131,9.9165,5.7611,14.2456,40,0.375,0.375,0.25,227
440,2.8409,train,0.2086,441,90.0027,90.0033,89.9978,9.3211,9.3207,9.3208,80,0.5938,0.2188,0.1875,206
441,1.3039,train,0.1134,442,89.9981,89.9993,90.0002,5.3649,9.1675,9.7872,40,0,0.5625,0.4375,33
442,1.1451,train,0.1347,443,90.0025,90.0022,89.9966,9.9301,9.9301,9.9301,80,0,0.4062,0.5938,206
443,2.74,train,0.1396,444,90.0027,90.0017,90.0011,10.1548,8.7073,9.3339,80,0.5625,0.2812,0.1562,33
